train_loss,train_acc,val_loss,val_acc,val_macro_f1,learning_rate,epoch
1.5626913039730146,14.498267289438,4.203882707999303,0.5424137411481091,0.0037839002964533334,1.2e-05,1
1.0781849860571897,26.27693234895284,3.2458029710329495,17.884586409522374,0.19223173464536042,1.8e-05,2
0.8391627586231782,44.56456230224499,2.5814380943775177,67.87705288533976,0.44190426544064293,2.4e-05,3
0.8073351585234587,54.92315805333735,2.462275204750208,71.9602229923158,0.5237119790907887,3e-05,4
0.7109699073032691,64.98794636130782,2.3187380524782033,79.3581437396414,0.5556354334358031,3e-05,5
0.6623199143661902,67.97498869971372,2.3738585802224965,78.46918788609311,0.5582842290187704,2.9977391080638727e-05,6
0.6484479015836349,69.12385113756216,2.2469449914418735,81.58806689769474,0.5947249471120177,2.990963482782865e-05,7
0.6525927777760304,71.02229923158053,2.283870440263015,81.72367033298177,0.6030486906193263,2.9796942537522325e-05,8
0.5883597704366996,76.42383607051379,2.225997940852092,83.78785595901763,0.6191668650529907,2.9639665637430665e-05,9
0.6219332198110911,71.04866656621968,2.203907833649562,84.84254934458339,0.6370066112737365,2.9438294591105624e-05,10
0.6004749993578746,73.47822811511224,2.2001722913521986,84.3604037968962,0.6448007477363027,2.9193457368443476e-05,11
0.6177875256309142,70.4120837727889,2.1820681737019467,87.04233840590628,0.6507694019440731,2.8905917487378543e-05,12
0.5946269598431312,75.82868766008738,2.1561519159720492,87.87102606599368,0.658645569611438,2.8576571632874152e-05,13
0.5767089955222148,73.85490432424288,2.175194644010984,88.0066295012807,0.6854911462775101,2.8206446860636023e-05,14
0.5652054321880524,78.52945607955401,2.163847409761869,88.51890914569836,0.695096615451335,2.7796697394268175e-05,15
0.5880173993511841,72.83034503540756,2.1347431334165425,88.50384209733313,0.6890765419795523,2.734860102585936e-05,16
0.5776825098750683,76.76661142082266,2.1491399155213284,87.78062377580233,0.6646127670649082,2.6863555131224677e-05,17
0.5868494873150036,79.20370649389784,2.1465147871237535,88.08196474310682,0.6684416900533053,2.6343072312228716e-05,18
0.5656146646405642,78.65752599065843,2.139547581856067,88.62437848425493,0.6868775497043748,2.5788775679779554e-05,19
0.5405244636707581,79.39957812264578,2.13055512538323,88.59424438752448,0.6757879796670825,2.5202393792203446e-05,20
0.553331615546575,80.91381648335091,2.1152363213209004,90.46255838481241,0.6943075630066409,2.4585755264784676e-05,21
0.5220561518978614,81.12852192255536,2.14442387681741,89.0763899352117,0.6953700650032781,2.3940783067280697e-05,22
0.560881180402178,79.78378785595902,2.1096611618995667,90.88443573903872,0.7080864717656615,2.326948852719545e-05,23
0.5643856518257123,77.08301943649239,2.130167284837136,89.28732861232484,0.6909347260442058,2.2573965057511625e-05,24
0.5678548524872615,76.11872834111797,2.127182689996866,89.7996082567425,0.7072103936708914,2.1856381628441622e-05,25
0.5386871582326981,80.43920445984632,2.1046497386235457,90.64336296519512,0.7156824219660171,2.1118976003555495e-05,26
0.548872217679253,79.64065089648938,2.102764659203016,91.15564260961278,0.7031736504469298,2.03640477613787e-05,27
0.5662201112852647,79.40334488473708,2.1287957659134498,89.89001054693385,0.7133399243769142,1.959395112422171e-05,28
0.5379940529282277,81.64080156697302,2.1142883896827698,90.89950278740395,0.7187066249405318,1.881108761660451e-05,29
0.5516387570935947,81.71237004670785,2.0843593042630415,91.23097785143891,0.7163827956280696,1.801789857617049e-05,30
0.5172686661378696,80.9062829591683,2.1361230199153605,90.13108332077746,0.690175854248674,1.7216857540444266e-05,31
0.549118960992648,81.70860328461654,2.087395945420632,90.53789362663854,0.7095591724616698,1.6410462533175047e-05,32
0.5432404395765983,80.74807895133344,2.1404090248621426,89.42293204761187,0.7062498192378069,1.560122827432044e-05,33
0.5554107249929354,79.51258098538496,2.1181458028463216,90.59816182009945,0.6894175324271573,1.4791678337963606e-05,34
0.5357842799276114,78.92496609914117,2.086303018606626,91.17070965797801,0.7119268784872268,1.3984337282619028e-05,35
0.5361617595817034,82.46948922706042,2.093015579076914,91.08030736778665,0.7105477516689566,1.3181722778468395e-05,36
0.5352273043245077,78.67259303902365,2.092001830156033,91.15564260961278,0.7063246189901781,1.2386337756077584e-05,37
0.5393716270247331,80.17929787554618,2.092877828157865,91.08030736778665,0.7097091275595885,1.1600662601078649e-05,38
0.523033315459123,82.59379237607352,2.0773260364165673,92.4815428657526,0.7199198756597209,1.0827147419157592e-05,39
0.5352874899712893,82.18321530812113,2.090263082430913,91.44191652855206,0.7122438969221101,1.0068204395469275e-05,40
0.5393430464542829,80.39400331475063,2.0763232364104343,92.01446436643062,0.7251384954507323,9.326200272306446e-06,41
0.5312437979647746,78.6462257043845,2.0669995294167447,92.01446436643062,0.740739838488268,8.603448968481008e-06,42
0.5145886597725061,83.92345939430466,2.076853254666695,91.66792225403043,0.7444231062028688,7.902204363433855e-06,43
0.5328947993425223,81.83290643362965,2.0677382006095004,92.39114057556125,0.715765379976976,7.224653268575742e-06,44
0.5073565052678952,83.27180955250866,2.073547450395731,92.13500075335241,0.728228669187535,6.572908607777955e-06,45
0.5346751971027026,79.38074431218924,2.075781533351311,91.99939731806539,0.7153308923589697,5.949002828279132e-06,46
0.5182628128677607,85.2606599367184,2.0826069047817817,92.13500075335241,0.7221457334981423,5.3548815625562e-06,47
0.5275487299435414,79.09823715534127,2.0690416395664215,92.64728039777007,0.7082845181551972,4.792397560924683e-06,48
0.5501826596088134,79.69338556576767,2.0800143709549537,91.92406207623927,0.7165570839256752,4.2633049137893964e-06,49
0.5312282004608557,80.3714027422028,2.0825582582216997,91.84872683441314,0.7153675976084504,3.769253581563264e-06,50
